word,frequency,example_sentence
本日,3,本日も何人かお怪我をされた方を看ましたが。
本質,3,私の本質は血に飢えた人斬りにしかすぎぬ。
材,3,ドラシア材30個で橋を修復。
村人,3,村人の噂では、その者はゼノイラに通じている疑いが。
東部,3,東部ではよく温泉が湧くのでも間欠泉は危険よ。
果たさ,3,ゼノイラ帝国を倒し願いは果たされた。
枝,3,あの枝のところに鳥の巣があるでしょう。
枠,3,って、もう編成枠は拡張済みかやるな、あんた。
根性,3,それで火種を撒くとは言語道断その捻れた根性叩き直してくれよう。
梟,3,あの灯台の近くにいる梟族の方よ。
棲む,3,さすが、竜が棲むと言われるドラケンガルドだ。
業,3,魔女アルチーナの仕業よ。
極み,3,殿下との契約、光栄の極みです。
機能,3,いつか争いが落ちついて港が機能すれば。
櫛,3,櫛でといてくれんのか。
欠かせ,3,トラィスよお主は今では軍に欠かせぬ存在だ。
欠け,3,恐怖を消した騎士は強いが心が欠けてしまう。
欲しかっ,3,私はただ力が欲しかったわけじゃない。
歌,3,聖歌が聞こえてきます。
歌っ,3,うふふ、楽しみです何を歌ってもらいましょう。
止まら,3,て、手汗が止まらねぇ。
止めよう,3,やれやれお前たちも止めようというのか。
正当,3,これは正当な戦いよ。
正念場,3,ここが正念場となる戦えるな、ユニフィ。
正規,3,盗賊だからさ俺たちは正規の訓練を受けていない。
正門,3,正門を落としてから攻め込むとは馬鹿正直な連中だ。
武勇,3,ルノーはかつて共に戦った仲間で武勇に優れた騎士。
武運,3,ご武運をアレイン殿。
歩く,3,クソッ、立て歩くんだよ。
歩哨,3,歩哨任務に出ていたのが幸いしたな。
段階,3,陛下これで計画はいよいよ最終段階に。
殺せ,3,殺せば体を奪われるそういうことだったんだな。
毎週,3,毎週ですか。
比べる,3,あっその故郷と比べるわけではないんですが。
毛,3,俺も来世は毛むくじゃらになりたいな。
毛むくじゃら,3,俺も来世は毛むくじゃらになりたいな。
民族,3,決戦だ我ら民族の誇りを取り戻すぞ。
気づき,3,敵はこちらに気づきすでに先行部隊を配置しています。
気づけ,3,気づけば長い間戦ってきたないろいろ思い出すぜ。
気分転換,3,気分転換。
気前,3,気前のいい前金で仕事をしたってだけだ。
気弱,3,セレストが気弱だとは思わないがそうだ。
気負い,3,アレインも気負いすぎるなよ俺も一緒に戦うからさ。
永遠,3,その口を永遠に閉ざしてやりたいが。
決めつけ,3,裏切られたって決めつけて憎むだけ憎んで。
決起,3,ですが想定よりも決起が早まり同志が各地に散ったままです。
治し,3,なぁ、俺が死んだら妹を治してくれるのか。
法衣,3,聖心騎士団、法衣騎士ナイジェルここに推参した。
泥,3,お前の面に泥塗らないように俺もしゃきっとしねえとな。
洗え,3,本当の友人なら足を洗えと言うもんじゃないのか。
活,3,死中に活を求めるのだ。
活かせ,3,せっかくの機動力も活かせてないんじゃないか。
派手,3,本当だ、俺もはじめて見るしかしすごく派手な見た目だな。
派遣先,3,トラィス戦後、コルニア新国王お抱えの密偵として活躍し、陰から王政を支えた読書家でもありたまに祖国に帰ると、生家に寄り派遣先から大事に持ち帰った本をその膨大な蔵書に加えたという。
流儀,3,ああ借りは十倍にして返すそれが砂漠の流儀。
流行っ,3,実はこの地では数年前から謎の死病が流行ってまして。
浅はか,3,浅はかなですか。
浮かぶ,3,その光景まぶたに浮かぶようです。
海上,3,フルスは我らの故郷にして海上輸送の要所。
消す,3,この十年の民の苦しみを消す術など無かった。
消せ,3,私が犯した罪はなにをしようと消せはしない。
淑やか,3,叔母さんも淑やかっていうよりは私みたいに大雑把な感じでさ。
淑女,3,疎まれることはなくとも主はすでに立派な淑女。
深め,3,友好国であるコルニアの王との親睦は深められるだけ深めたらいい。
深手,3,すまない深手を負った退かせてもらう。
渓谷,3,おおすごい渓谷だな。
渡ら,3,ァリーシャロー河を反乱軍に渡らせぬようにと。
温か,3,獣人はみんな温かそうでいいな。
温め,3,あと飯もウマいぜたんと食って体温めていきな。
湖,3,ああ、湖のそばに遺跡なんて悪くないよな。
湧い,3,信じるだけで力が湧いてくる神様ってのはすげぇな。
湿っぽい,3,な湿っぽい話はナシにしようぜ。
源,3,さてはあれが瘴気の発生源か。
滅び,3,だが奴の目当ては私の首だ滅びの運命は私が引き受ける。
滑稽,3,ハッお前が言うと滑稽だな笑わせてくれる。
演劇,3,実を言うと演劇に少し興味があるんだ。
潔く,3,ジタバタしないと言ったのは俺だ潔く受け入れるぜ。
潤っ,3,町は潤って私も元気もりもりだしいっぱい働こうかな。
潰える,3,私たちが倒れればバストリアス復興の光が潰える。
澄ん,3,陽炎のねえ澄んだ景色だってそうだ。
激戦,3,激戦だったなああんたら解放軍のおかげで勝てたよ。
灯台,3,あの灯台の近くにいる梟族の方よ。
炎上,3,敵を18炎上状態にして追加ダメージを与えられるのさ。
点検,3,そのあとは武具と猟具の点検をして一人で弓の鍛錬を。
無くなっ,3,その術に価値が無くなったと言っているのよ。
無意味,3,無意味ではないさ。
無意識,3,無意識に自分が仮面を被っていることに。
無料,3,1無料採掘券で採掘を依頼する2やめておく。
無理強い,3,残念だが無理強いはすまい。
無邪気,3,ほら、子供って無邪気だろ。
然る,3,然るべく処置してくれ。
照れる,3,なんだか照れるな。
熊,3,熊が描いてあるわこれで最後ね。
燃やせ,3,燃やせ辺りを焼け野原にするのだ。
爆発,3,くそっ、なんだ爆発したぞ。
片,3,だいたい片付いたか。
片っ端,3,いいだろう、片っ端から相手してやるよ。
片付ける,3,死体には触れるな専門の役人が片付ける。
牙,3,敵意や悪意に対しては容赦なく牙をむきます。
犯さ,3,君が過ちを犯さないことを祈ろう。
狂っ,3,ガレリウスめ、狂ったか。
独り,3,結局は私の独りよがり。
献花,3,その献花を一輪だけ鎧につけるのはいかがでしょうか。
獲っ,3,とーちゃんが獲ってくる魚はうまいんだぜー。
率先,3,危ない時は率先して囮になってくれたりだとか。
王政,3,まぁ今頃あんたに盾突く利点はねぇし安心して王政に努めてくだせぇ。
王者,3,闘技場の王者が加わるのは心強い、歓迎するよ。
珍しく,3,ごめんなさい無防備なあなたが珍しくて、ついね。
甘かっ,3,考えが甘かったようだな。
甘味,3,喉ごし、30甘味と辛味の加減50。
甚大,3,ごらんのとおり先の戦線では甚大な被害が出た。
生かさ,3,盗賊共が外で働いた盗みで砂漠の民は生かされてるんだ。
生かし,3,お前が生かし、育てた子だろう。
生き延び,3,どうか生き延びて再び爺めに顔を見せてくだされ。
生じる,3,混乱の中、鉄壁の要塞にも必ずや綻びが生じるでしょう。
生ま,3,俺らはこの砂漠で生まれ。
生まれる,3,そうだね王子が生まれる前の話だけど。
生憎,3,その間に眼も耳も悪くなった今も生憎の雨、前がよく見えぬ。
用済み,3,その娘は用済みだ好きにするがいい。
男勝り,3,実は姉が二人いるのですが私ばかりが男勝りで。
畑,3,あーあ畑がみんな踏み荒らされちゃった。
疎か,3,私はその調査に没頭するとそれ以外を疎かにしがちで。
痛め,3,痛めつけるのはいいが殺すなよ。
痛ん,3,ならよかった60あの弓は握りが痛んでたんでな。
癒す,3,誰が、君を癒すんだ。
癒やし,3,アレイン、彼女はこの辺りでは指折りの癒やし手だ。
癒やす,3,戦闘終了時に味方一体の傷を癒やす「ファーストエイド」。
癪,3,癪に障るがいい人選だぞアレイン。
発想,3,二人で考えれば発想の死角を補えると思うんだ。
発病,3,発病した者は隔離されてしまう徹底してるぜ。
登っ,3,俺、高いところが好きなんだちょっと登ってくる。
盤上,3,弓兵ごときに盤上遊戯で後れを取るような僕じゃないよ。
目印,3,鎧にもしや、先ほどの目印の話か。
目撃,3,話すこともままならない野良の獣人が目撃されてる。
目立っ,3,見てのとおり目立った怪我はない。
